event_category,event_action,event_label,total_events,unique_events
city_landing,price_button_submit,Moscow / Показать предложения (117),7,6
City Page,Page Visit,Manama,11,6
city_landing,price_button_submit,Saint Petersburg / Показать предложения (39),24,23
city_landing,filters-categories_click,Kronstadt / Сначала самые популярные,4,4
city_landing,search-tools-button_open,Suzdal / Популярные,1,1
city_landing,price_button_submit,Barcelona / Показать предложения (25),3,3
city_landing,price_button_submit,Bodrum / Показать предложения (20),1,1
city_landing,ticket-type_checkbox,Madrid / Групповая,1,1
city_landing,search-tools-button_open,Havana / Категории,7,7
City Page,Page Visit,The Hague,42,35
city_landing,price_button_submit,Abrau-Durso / Показать предложения (3),4,3
city_landing,price_button_submit,Sochi / Показать предложения (3),51,45
city_landing,search-tools-button_open,Thessaloniki / Сортировка,1,1
city_landing,search-tools-button_open,Marmaris / Сначала самые дешевые,3,3
city_landing,ticket-type_checkbox,Geneva / Индивидуальная (гид проведёт экскурсию только для вас и ваших друзей),3,3
city_landing,search-tools-button_open,Ufa / Вечерние экскурсии,1,1
City Page,Page Visit,Novorossiysk,6638,4758
city_landing,filters-categories_click,Fujairah / Групповые,6,4
city_landing,filters-categories_click,Makhachkala / Село Кубачи,10,6
city_landing,filters-categories_click,Kazan / Булгар,96,69
city_landing,filters-categories_click,Budva / Необычные,1,1
city_landing,filters-categories_click,Kaluga / Экскурсии выходного дня,4,3
city_landing,ticket-type_checkbox,Sharjah / Мини-группа,3,3
city_landing,search-tools-button_open,Vyborg / Фильтры Выбрано: 2,1,1
city_landing,price_button_submit,Nizhny Novgorod / Показать предложения (134),21,21
city_landing,filters-categories_click,Budva / Сначала самые популярные,3,3
City Page,Page Visit,Lipetsk,491,349
city_landing,filters-categories_click,Kazan / ЭКСКУРСИИ ПО КАЗАНИ,14,8
city_landing,price_button_submit,Athens / Показать предложения (31),1,1
city_landing,dates_filter_mobile,Plyos / Завтра,2,1
city_landing,search-tools-button_open,Crete / Выбрано: 5,1,1
City Page,Page Visit,Aosta,1,1
city_landing,price_button_submit,Vladivostok / Показать предложения (18),14,13
city_landing,price_button_submit,Kemer / Показать предложения (4),8,6
city_landing,price_button_submit,Rostov-on-Don / Показать предложения (18),7,7
city_landing,filters-categories_click,Sochi / Абхазия,263,201
city_landing,price_button_submit,Salzburg / Показать предложения (15),2,2
city_landing,price_button_submit,Mineralnye Vody / Показать предложения (2),37,31
city_landing,filters-categories_click,Ekaterinburg / Подземные,10,10
city_landing,start_date_click,Suzdal,120,84
city_landing,filters-categories_click,Khabarovsk / Сначала самые дешевые,1,1
city_landing,search-tools-button_open,Irkutsk / Выбрано: 0,93,90
city_landing,search-tools-button_open,Dubai / Сортировка Сначала самые дешевые,2,2
city_landing,price_button_submit,Makhachkala / Показать предложения (50),9,8
city_landing,price_button_submit,Crete / Показать предложения (9),16,16
city_landing,price_button_close,Ekaterinburg,155,123
city_landing,price_button_submit,Saint Petersburg / Показать предложения (400),7,4
city_landing,search-tools-button_open,Kaliningrad / Фильтры Выбрано: 3,10,10
city_landing,filters-categories_click,Lazarevskoye / В горы,4,4
city_landing,price_button_submit,Irkutsk / Показать предложения (43),5,5
city_landing,ticket-type_checkbox,Irkutsk / Индивидуальная (гид проведёт экскурсию только для вас и ваших друзей),54,43
city_landing,price_button_submit,Tel Aviv / Показать предложения (20),1,1
city_landing,price_button_submit,Voronezh / Показать предложения (16),4,3
city_landing,price_button_submit,Baku / Показать предложения (2),4,4
city_landing,filters-categories_click,Yoshkar-Ola / Автобусные,3,2
city_landing,price_button_submit,Moscow / Показать предложения (312),11,10
city_landing,filters-categories_click,Baikal / На 3 дня,8,6
City Page,Page Visit,Totma,1,1
city_landing,dates_filter_mobile,Petrozavodsk / Завтра,37,32
city_landing,price_button_submit,Barcelona / Показать предложения (27),3,3
city_landing,price_button_submit,Alanya / Показать предложения (47),4,3
city_landing,filters-categories_click,Arkhangelsk / Северное сияние,1,1
city_landing,filters-categories_click,Pyatigorsk / Бермамыт,17,17
city_landing,search-tools-button_open,Suzdal / Фильтры,90,74
city_landing,price_button_submit,Moscow / Показать предложения (5),49,46
city_landing,price_button_submit,Phuket / Показать предложения (16),3,3
city_landing,price_button_submit,Saint Petersburg / Показать предложения (56),19,13
city_landing,price_button_submit,Irkutsk / Показать предложения (22),12,11
city_landing,price_button_submit,Astrakhan / Показать предложения (10),10,8
city_landing,price_button_submit,Barcelona / Показать предложения (84),5,5
city_landing,filters-categories_click,Buenos Aires / Сначала самые популярные,2,2
city_landing,search-tools-button_open,Dubrovnik / Выбрано: 0,12,12
city_landing,dates_filter_mobile,Saratov / Завтра,4,4
city_landing,search-tools-button_open,Madrid / Сначала самые популярные,1,1
city_landing,search-tools-button_open,Hurghada / Фильтры Выбрано: 3,1,1
city_landing,end_date_click,Budva,11,10
city_landing,price_button_submit,Saint Petersburg / Показать предложения (591),2,2
city_landing,filters-categories_click,Gurzuf / Индивидуальные,3,1
city_landing,filters-categories_click,Ayia Napa / Гастрономические,3,2
city_landing,price_button_submit,Vologda / Показать предложения (19),6,5
city_landing,price_button_submit,Saint Petersburg / Показать предложения (124),7,7
city_landing,filters-categories_click,London / Главные достопримечательности,2,2
city_landing,price_button_submit,Krasnodar / Показать предложения (35),1,1
city_landing,search-tools-button_open,Tbilisi / Гастрономические,5,5
city_landing,price_button_submit,Istanbul / Показать предложения (160),14,11
city_landing,filters-categories_click,Yalta / Сначала самые дешевые,153,136
city_landing,search-tools-button_open,Yaroslavl / Фильтры Выбрано: 1,1,1
city_landing,filters-categories_click,Yessentuki / ЭКСКУРСИИ ЕССЕНТУКАХ ЦЕНЫ,3,2
city_landing,search-tools-button_open,Kutaisi / По рейтингу,1,1
city_landing,price_button_submit,Moscow / Показать предложения (450),2,2
city_landing,filters-categories_click,Tula / Популярные,25,21
city_landing,filters-categories_click,Sevastopol / История и Архитектура,41,33
city_landing,price_button_submit,Gaspra / Показать предложения (1),2,2
city_landing,dates_filter_mobile,Cappadocia / Завтра,2,2
city_landing,price_button_submit,Punta Cana / Показать предложения (4),1,1
city_landing,price_button_submit,Tbilisi / Показать предложения (63),1,1
city_landing,price_button_submit,Kazan / Показать предложения (34),37,32
city_landing,search-tools-button_open,Vyborg / Фильтры,94,84
city_landing,filters-categories_click,Tula / ЭКСКУРСИЯ В ТУЛЕ,1,1
city_landing,dates_filter_mobile,Verona / Завтра,1,1
city_landing,filters-categories_click,Madrid / Необычные,1,1
city_landing,price_button_close,London,10,7
city_landing,price_button_submit,Kaliningrad / Показать предложения (110),30,28
city_landing,end_date_click,Suzdal,65,52
city_landing,price_button_submit,Saint Petersburg / Показать предложения (241),4,4
city_landing,price_button_submit,Volgograd / Показать предложения (37),6,6
city_landing,search-tools-button_open,Kostroma / ЭКСКУРСИЯ В ПЛЕС ИЗ КОСТРОМЫ,2,2
city_landing,price_button_submit,Marmaris / Показать предложения (13),11,10
city_landing,filters-categories_click,Limassol / Для детей,1,1
city_landing,ticket-type_checkbox,Zheleznovodsk / Мини-группа,10,7
city_landing,search-tools-button_open,Alushta / Выбрано: 3,6,5
city_landing,price_button_submit,Sochi / Показать предложения (261),13,11
city_landing,search-tools-button_open,Moscow / Мини-группы до 10 чел,2,2
city_landing,price_button_submit,Geneva / Показать предложения (7),1,1
city_landing,price_button_submit,Taganrog / Показать предложения (14),2,2
city_landing,ticket-type_checkbox,Kazan / Групповая,239,190
city_landing,filters-categories_click,Alanya / Купальни и СПА,30,25
city_landing,price_button_submit,Rostov-on-Don / Показать предложения (24),6,5
city_landing,ticket-type_checkbox,Cairo / Мини-группа,16,15
city_landing,price_button_close,Vladikavkaz,236,195
city_landing,price_button_submit,Kazan / Показать предложения (20),35,32
city_landing,price_button_submit,Kemer / Показать предложения (31),2,1
city_landing,price_button_submit,Kazan / Показать предложения (31),17,17
city_landing,price_button_submit,Prague / Показать предложения (64),1,1
city_landing,price_second,Florence,2,2
city_landing,search-tools-button_open,Vologda / Фильтры,30,28
City Page,Page Visit,Saki,452,406
City Page,Page Visit,Yoshkar-Ola,773,528
city_landing,price_button_submit,Kislovodsk / Показать предложения (82),8,8
city_landing,price_button_submit,Murmansk / Показать предложения (27),8,5
city_landing,search-tools-button_open,Cairo / Категории,36,34
city_landing,price_button_submit,Saint Petersburg / Показать предложения (422),5,5
city_landing,dates_filter_mobile,The Hague / Завтра,1,1
City Page,Page Visit,Karlovy Vary,655,448
city_landing,price_button_submit,Grozny / Показать предложения (1),17,15
city_landing,filters-categories_click,Simferopol / Для детей,3,2
city_landing,price_button_submit,Kyiv / Показать предложения (35),5,5
city_landing,dates_filter_mobile,Grozny / Завтра,9,6
city_landing,price_button_submit,Balaclava / Показать предложения (8),2,2
city_landing,price_button_submit,Milan / Показать предложения (7),3,3
city_landing,search-tools-button_open,Vladikavkaz / В горы,3,3
city_landing,filters-categories_click,Irkutsk / Аршан,13,11
city_landing,search-tools-button_open,Pisa / Выбрано: 0,1,1
City Page,Page Visit,Hannover,39,30
city_landing,search-tools-button_open,Vologda / Групповые,2,2
city_landing,price_button_submit,Vladikavkaz / Показать предложения (6),19,17
city_landing,price_button_submit,Saint Petersburg / Показать предложения (391),1,1
city_landing,search-tools-button_open,Evpatoria / ЭКСКУРСИИ В КРЫМУ ЦЕНЫ,1,1
city_landing,ticket-type_checkbox,Cheboksary / Мини-группа,2,1
city_landing,price_button_submit,Derbent / Показать предложения (8),5,4
city_landing,filters-categories_click,Tver / ТВЕРЬ ЭКСКУРСИИ ПО ГОРОДУ,4,2
city_landing,price_button_submit,Saint Petersburg / Показать предложения (275),4,4
city_landing,price_button_submit,Saint Petersburg / Показать предложения (696),1,1
city_landing,price_button_submit,Vladikavkaz / Показать предложения (2),26,24
city_landing,search-tools-button_open,Crete / Санторини,1,1
city_landing,filters-categories_click,Adler / ЛУЧШИЕ ЭКСКУРСИИ В АДЛЕРЕ,1,1
city_landing,filters-categories_click,Almaty / Групповые,4,3
city_landing,price_button_submit,Saint Petersburg / Показать предложения (323),2,2
city_landing,search-tools-button_open,Samarkand / Все,2,2
city_landing,ticket-type_checkbox,Veliky Ustyug / Групповая,7,4
city_landing,search-tools-button_open,yantarny / Все,3,3
city_landing,price_button_submit,Sochi / Показать предложения (117),2,2
city_landing,search-tools-button_open,Budapest / БУДАПЕШТ ЭКСКУРСИИ ДУНАЮ,1,1
city_landing,filters-categories_click,Baikal / Джиппинг,1,1
city_landing,price_button_submit,Saint Petersburg / Показать предложения (322),1,1
city_landing,filters-categories_click,Vladimir / Дмитриевский собор,3,1
city_landing,price_button_submit,Minsk / Показать предложения (20),19,15
city_landing,search-tools-button_open,Milan / Сортировка,11,9
city_landing,price_button_submit,Adler / Показать предложения (255),4,2
city_landing,search-tools-button_open,Saint Petersburg / Sort,3,2
city_landing,filters-categories_click,Istanbul / Индивидуальные,97,74
city_landing,price_button_submit,Budapest / Показать предложения (59),6,5
city_landing,filters-categories_click,Lisbon / Сначала самые популярные,4,4
city_landing,price_button_submit,Anapa / Показать предложения (64),12,10
city_landing,filters-categories_click,Vienna / ЭКСКУРСИЯ ПО ВЕНЕ,1,1
city_landing,search-tools-button_open,Batumi / Сортировка По рейтингу,6,5
city_landing,price_button_submit,Kyiv / Показать предложения (9),29,25
city_landing,price_button_submit,Sukhumi / Показать предложения (11),9,9
city_landing,end_date_click,Kronstadt,5,5
city_landing,price_button_submit,Antalya / Показать предложения (29),8,8
city_landing,search-tools-button_open,Mineralnye Vody / Выбрано: 3,1,1
city_landing,search-tools-button_open,Vienna / Сортировка По рейтингу,1,1
city_landing,price_button_submit,Volgograd / Показать предложения (23),5,3
city_landing,price_button_submit,Rodos / Показать предложения (22),5,5
city_landing,end_date_click,Belgrade,40,36
city_landing,dates_filter_mobile,Vologda / Завтра,14,13
city_landing,price_button_submit,Adler / Показать предложения (2),16,14
city_landing,filters-categories_click,Novorossiysk / Билеты без очереди,1,1
city_landing,filters-categories_click,Smolensk / По рейтингу,1,1
city_landing,filters-categories_click,Arkhangelsk / Автобусные,3,2
city_landing,price_button_submit,Kronstadt / Показать предложения (10),6,5
city_landing,search-tools-button_open,Pskov / ПСКОВ КРЕМЛЬ ЭКСКУРСИИ,1,1
city_landing,price_button_submit,Grozny / Показать предложения (27),8,7
city_landing,price_button_submit,Astrakhan / Показать предложения (11),7,7
city_landing,price_button_submit,Makhachkala / Показать предложения (22),21,18
city_landing,start_date_click,Kaspiysk,3,3
city_landing,price_button_submit,Moscow / Показать предложения (67),9,8
city_landing,price_button_submit,Lviv / Показать предложения (13),3,3
city_landing,price_button_submit,Kazan / Показать предложения (86),7,7
city_landing,price_button_submit,Prague / Показать предложения (109),4,4
city_landing,price_button_submit,Cyprus / Показать предложения (2),2,2
city_landing,search-tools-button_open,Saint Petersburg / Категории Популярные,1,1
city_landing,search-tools-button_open,Protaras / Категории Все,1,1
city_landing,search-tools-button_open,Saint Petersburg / Ночные экскурсии,5,5
city_landing,price_button_submit,Veliky Novgorod / Показать предложения (26),3,3
city_landing,filters-categories_click,Kaspiysk / Сначала самые дешевые,5,4
city_landing,filters-categories_click,Rostov-on-Don / Автомобильные,2,2
city_landing,search-tools-button_open,Corfu / Фильтры,1,1
city_landing,price_button_submit,Vladimir / Показать предложения (7),7,7
city_landing,end_date_click,Netanya,2,1
city_landing,filters-categories_click,Lhasa / Сначала самые популярные,1,1
city_landing,pay-type_checkbox,Izhevsk / Оплата на месте (без предоплаты),1,1
city_landing,price_button_submit,Munich / Показать предложения (15),1,1
city_landing,price_button_submit,Anapa / Показать предложения (16),39,38
city_landing,price_button_submit,Sochi / Показать предложения (242),1,1
city_landing,search-tools-button_open,Eilat / Фильтры,7,6
city_landing,dates_filter_mobile,Pattaya / Завтра,1,1
city_landing,price_button_submit,Kislovodsk / Показать предложения (123),2,2
city_landing,dates_filter_mobile,Simferopol / Сегодня,18,15
city_landing,price_first,Ayia Napa,52,43
city_landing,search-tools-button_open,Adler / Красная Поляна,1,1
city_landing,price_button_submit,Pyatigorsk / Показать предложения (52),6,5
city_landing,filters-categories_click,New Athos / Сначала самые популярные,2,2
city_landing,search-tools-button_open,Brussels / Категории,2,2
city_landing,search-tools-button_open,Bibione / Категории,1,1
city_landing,search-tools-button_open,Kazan / Категории Теплоходные прогулки,1,1
city_landing,filters-categories_click,Istanbul / Copyright,1,1
city_landing,price_button_submit,Izhevsk / Показать предложения (8),3,3
city_landing,filters-categories_click,Crete / ЭКСКУРСИИ КРИТ,12,9
city_landing,filters-categories_click,Alanya / Пляжи,19,16
city_landing,price_button_submit,Ryazan / Показать предложения (10),5,5
city_landing,filters-categories_click,Stockholm / Билеты без очереди,1,1
city_landing,price_button_submit,Kislovodsk / Показать предложения (57),9,8
city_landing,ticket-type_checkbox,Tokyo / Индивидуальная (гид проведёт экскурсию только для вас и ваших друзей),2,1
city_landing,price_button_submit,Adler / Показать предложения (251),3,2
city_landing,price_button_submit,Kyiv / Показать предложения (22),5,5
city_landing,price_button_submit,Sergiev Posad / Ничего не найдено :(,8,7
City Page,Page Visit,Samui,269,202
city_landing,filters-categories_click,Barcelona / Групповые,22,19
city_landing,price_button_submit,Rostov-on-Don / Показать предложения (2),18,18
city_landing,price_button_submit,Kaliningrad / Показать предложения (107),3,3
city_landing,price_button_submit,Baikal / Показать предложения (37),1,1
city_landing,price_button_submit,Yaroslavl / Показать предложения (37),1,1
city_landing,price_button_submit,Vladivostok / Показать предложения (10),7,7
city_landing,filters-categories_click,Sigulda / Сначала самые дешевые,1,1
city_landing,price_button_submit,New Athos / Показать предложения (4),1,1
city_landing,price_button_submit,Abu Dhabi / Показать предложения (3),1,1
city_landing,search-tools-button_open,Alushta / Выбрано: 1,59,47
city_landing,price_button_submit,Veliky Novgorod / Показать предложения (24),1,1
city_landing,search-tools-button_open,Veliky Novgorod / ЭКСКУРСИЯ ПО ВЕЛИКОМУ НОВГОРОДУ ЧТО ПОСМОТРЕТЬ,1,1
city_landing,price_button_submit,Baikal / Показать предложения (1),2,2
city_landing,price_second,Ekaterinburg,25,19
city_landing,price_button_submit,Abakan / Показать предложения (1),1,1
city_landing,filters-categories_click,Petrozavodsk / ЭКСКУРСИЯ НА ОСТРОВ КИЖИ ИЗ ПЕТРОЗАВОДСКА,1,1
city_landing,price_button_submit,Dubai / Показать предложения (63),13,12
city_landing,dates_filter_mobile,Tashkent / Сегодня,2,2
city_landing,price_second,Yaroslavl,8,5
city_landing,filters-categories_click,The Hague / Обзорные,1,1
city_landing,search-tools-button_open,Pereslavl-Zalessky / Фильтры Выбрано: 0,1,1
city_landing,price_button_submit,Rome / Показать предложения (85),4,4
city_landing,price_button_submit,Vladikavkaz / Показать предложения (11),30,24
City Page,Page Visit,Mytishchi,1,1
city_landing,price_first,Balaclava,10,9
city_landing,start_date_click,Petrozavodsk,183,138
city_landing,search-tools-button_open,Montevideo / Выбрано: 0,1,1
city_landing,price_button_close,Feodosiya,12,10
city_landing,price_button_submit,Kolomna / Показать предложения (1),18,18
city_landing,search-tools-button_open,Batumi / Сортировка,50,49
city_landing,search-tools-button_open,Madeira / Фильтры,3,3
city_landing,filters-categories_click,Chicago / Групповые,1,1
city_landing,price_button_submit,Saint Petersburg / Показать предложения (231),4,3
city_landing,price_button_submit,Sevastopol / Показать предложения (93),3,2
city_landing,price_button_submit,Sortavala / Показать предложения (12),1,1
city_landing,search-tools-button_open,Irkutsk / Выбрано: 2,9,9
city_landing,price_button_submit,Miass / Ничего не найдено :(,1,1
city_landing,search-tools-button_open,Anapa / АБРАУ ДЮРСО ЭКСКУРСИЯ ИЗ АНАПЫ 2021,1,1
city_landing,filters-categories_click,Pattaya / По рейтингу,3,1
city_landing,filters-categories_click,Kemer / Пешеходные,6,6
city_landing,price_button_submit,Batumi / Показать предложения (13),12,12
city_landing,dates_filter_mobile,Geneva / Сегодня,1,1
city_landing,start_date_click,Lipetsk,1,1
city_landing,price_button_close,Hévíz,6,4
city_landing,price_button_submit,Sochi / Показать предложения (199),24,21
city_landing,price_button_close,Almaty,7,7
city_landing,price_button_submit,Tbilisi / Показать предложения (68),6,6
city_landing,price_button_submit,Saint Petersburg / Показать предложения (266),2,2
city_landing,clear_filter_mobile,Montreal,1,1
city_landing,price_button_submit,Grozny / Показать предложения (21),1,1
city_landing,filters-categories_click,Pitsunda / Популярные,2,2
city_landing,price_button_submit,Saint Petersburg / Показать предложения (742),1,1
city_landing,price_button_submit,Murmansk / Показать предложения (61),4,2
city_landing,price_button_submit,Pskov / Показать предложения (48),2,2
city_landing,search-tools-button_open,Fethiye / Все,1,1
city_landing,search-tools-button_open,Yerevan / Сортировка,94,80
city_landing,price_button_submit,Tyumen / Показать предложения (2),5,5
city_landing,price_button_submit,Saint Petersburg / Показать предложения (293),3,3
city_landing,price_button_submit,Saint Petersburg / Показать предложения (281),6,4
city_landing,price_button_submit,Prague / Показать предложения (95),14,13
city_landing,search-tools-button_open,Nesvizh / Все,2,2
city_landing,price_button_submit,Irkutsk / Показать предложения (86),6,4
city_landing,price_button_submit,Tallinn / Показать предложения (3),1,1
city_landing,filters-categories_click,Bali / Обзорные,2,1
city_landing,filters-categories_click,Nizhny Novgorod / Болдино,10,8
city_landing,filters-categories_click,Kemer / ЭКСКУРСИЯ В ПАМУККАЛЕ ИЗ КЕМЕРА,1,1
city_landing,filters-categories_click,Abrau-Durso / Популярные,3,3
city_landing,search-tools-button_open,Chita / По рейтингу,1,1
city_landing,search-tools-button_open,Innopolis / По рейтингу,3,3
city_landing,filters-categories_click,Riga / Пешеходные,7,4
city_landing,filters-categories_click,Kaliningrad / ЭКСКУРСИИ КАЛИНИНГРАДА,10,8
city_landing,price_first,Kaliningrad,748,542
city_landing,search-tools-button_open,Makhachkala / ЭКСКУРСИИ В ДАГЕСТАНЕ ИЗ МАХАЧКАЛЫ,3,3
city_landing,price_button_submit,Yerevan / Показать предложения (8),29,28
city_landing,clear_filter_mobile,Majorca,1,1
city_landing,price_button_submit,Balaclava / Показать предложения (4),2,2
city_landing,price_button_submit,Saint Petersburg / Показать предложения (264),4,4
city_landing,ticket-type_checkbox,Gorno-Altaysk / Мини-группа,1,1
city_landing,filters-categories_click,Murmansk / Вечерние экскурсии,1,1
city_landing,price_button_submit,Moscow / Показать предложения (7),38,37
city_landing,price_button_submit,Nizhny Novgorod / Показать предложения (68),4,4
city_landing,search-tools-button_open,Larnaca / Выбрано: 0,41,41
city_landing,filters-categories_click,Atlantic City / Групповые,1,1
city_landing,price_button_submit,Saint Petersburg / Показать предложения (163),5,5
city_landing,price_button_submit,Yalta / Показать предложения (6),3,3
city_landing,price_button_submit,Hannover / Показать предложения (1),1,1
city_landing,price_button_submit,Rome / Показать предложения (12),3,3
city_landing,price_button_submit,Saint Petersburg / Показать предложения (309),1,1
city_landing,filters-categories_click,Havana / Популярные,2,2
city_landing,search-tools-button_open,Valdai / Сортировка По рейтингу,1,1
city_landing,price_button_close,Venice,15,14
city_landing,price_button_submit,Ivanovo / Показать предложения (3),1,1
city_landing,price_button_submit,Minsk / Показать предложения (26),9,9
city_landing,clear_filter_mobile,Netanya,1,1
city_landing,price_button_submit,Moscow / Показать предложения (227),3,3
city_landing,price_button_submit,Anapa / Показать предложения (41),7,5
city_landing,price_button_submit,Cairo / Показать предложения (10),2,2
city_landing,price_button_submit,Crete / Показать предложения (69),71,65
city_landing,search-tools-button_open,Bourgas / По рейтингу,1,1
city_landing,search-tools-button_open,Sharm-el-Sheikh / Сортировка Сначала самые дешевые,3,3
city_landing,search-tools-button_open,Makhachkala / ИНДИВИДУАЛЬНЫЕ ЭКСКУРСИИ ИЗ МАХАЧКАЛЫ,1,1
city_landing,end_date_click,Abrau-Durso,7,7
city_landing,price_button_submit,Hurghada / Показать предложения (27),7,7
city_landing,filters-categories_click,Plyos / Обзорные,3,3
city_landing,price_button_submit,Adler / Показать предложения (259),4,4
city_landing,search-tools-button_open,Playa del Carmen / Выбрано: 0,6,6
city_landing,search-tools-button_open,Murmansk / Баренцево море,1,1
city_landing,price_button_submit,Saint Petersburg / Показать предложения (315),5,4
city_landing,price_button_submit,Amsterdam / Показать предложения (6),1,1
city_landing,price_button_submit,Paris / Показать предложения (27),1,1
city_landing,search-tools-button_open,Kolomna / КОЛОМНА КРЕМЛЬ ЭКСКУРСИИ,1,1
city_landing,price_button_submit,Hurghada / Показать предложения (50),7,6
city_landing,search-tools-button_open,Kaliningrad / Selected: 2,1,1
city_landing,search-tools-button_open,Sigulda / Выбрано: 0,1,1
city_landing,start_date_click,Pula,1,1
city_landing,search-tools-button_open,Tbilisi / Боржоми,1,1
city_landing,search-tools-button_open,Pskov / Фильтры Выбрано: 0,9,9
city_landing,search-tools-button_open,Novorossiysk / Выбрано: 0,45,44
city_landing,price_button_submit,Gagra / Показать предложения (6),3,3
city_landing,search-tools-button_open,Kostroma / Сортировка,29,27
city_landing,price_button_submit,Sukhumi / Показать предложения (10),1,1
city_landing,search-tools-button_open,Perm / Сначала самые дешевые,1,1
city_landing,search-tools-button_open,Lisbon / Сначала самые дешевые,1,1
city_landing,search-tools-button_open,Pyatigorsk / Автобусные,2,2
city_landing,search-tools-button_open,Suzdal / Выбрано: 1,27,25
city_landing,price_button_submit,Sochi / Показать предложения (141),13,10
city_landing,price_third,Jerusalem,1,1
city_landing,clear_filter_mobile,baltiysk,1,1
city_landing,price_button_submit,Pyatigorsk / Показать предложения (58),38,30
city_landing,price_button_submit,Ryazan / Показать предложения (37),12,10
city_landing,start_date_click,Olkhon,19,16
city_landing,filters-categories_click,Kaliningrad / Янтарный,287,205
city_landing,search-tools-button_open,Sevastopol / Сначала самые популярные,11,10
city_landing,search-tools-button_open,Pyatigorsk / ЛУЧШИЕ ЭКСКУРСИИ ИЗ ПЯТИГОРСКА,1,1
city_landing,price_button_submit,Kazan / Показать предложения (84),13,10
city_landing,search-tools-button_open,Nizhny Novgorod / ЭКСКУРСИИ В НИЖНИЙ НОВГОРОД,2,2
city_landing,search-tools-button_open,Saint Petersburg / Со скидками,1,1
city_landing,ticket-type_checkbox,Ulan-Ude / Индивидуальная (гид проведёт экскурсию только для вас и ваших друзей),6,5
city_landing,filters-categories_click,Vladimir / ВЛАДИМИР СУЗДАЛЬ ЭКСКУРСИЯ,2,2
city_landing,pay-type_checkbox,Omsk / Оплата на месте (без предоплаты),3,2
city_landing,search-tools-button_open,Crete / ЭКСКУРСИИ В ГРЕЦИИ КРИТ,5,5
city_landing,search-tools-button_open,Novorossiysk / Автобусные,2,2
City Page,Page Visit,Luxor,4,3
city_landing,price_button_submit,Saint Petersburg / Показать предложения (246),5,4
city_landing,price_button_submit,Adler / Показать предложения (240),1,1
city_landing,search-tools-button_open,Nalchik / Сначала самые популярные,6,3
city_landing,price_button_submit,Anapa / Показать предложения (36),7,7
city_landing,filters-categories_click,Gelendzhik / Пешеходные,7,6
city_landing,price_button_submit,Volgograd / Показать предложения (25),15,14
city_landing,price_button_submit,Kemer / Показать предложения (13),4,4
city_landing,price_button_submit,Yerevan / Показать предложения (59),5,5
city_landing,search-tools-button_open,Ekaterinburg / Сортировка По рейтингу,4,4
city_landing,price_button_submit,Sochi / Показать предложения (84),8,7
city_landing,ticket-type_checkbox,Madeira / Групповая,6,6
city_landing,price_button_submit,Amsterdam / Показать предложения (46),4,3
city_landing,price_button_submit,Moscow / Показать предложения (397),1,1
city_landing,filters-categories_click,Yaroslavl / По Ярославской области,2,1
city_landing,price_button_submit,Sevastopol / Показать предложения (6),20,18
city_landing,search-tools-button_open,Rostov / Фильтры,34,29
city_landing,search-tools-button_open,Sigulda / Все,1,1
city_landing,search-tools-button_open,Nizhny Novgorod / Категории ЭКСКУРСИИ ПО РЕКЕ В НИЖНЕМ НОВГОРОДЕ,1,1
city_landing,search-tools-button_open,Moscow / СПУТНИК ЭКСКУРСИИ ПО МОСКВЕ,1,1
city_landing,filters-categories_click,Yessentuki / ЧЕГЕМСКИЕ ВОДОПАДЫ ЭКСКУРСИИ ИЗ ЕССЕНТУКОВ,2,2
city_landing,filters-categories_click,Sharm-el-Sheikh / Сафари в пустыне,40,29
city_landing,price_button_submit,Adler / Показать предложения (106),1,1
city_landing,ticket-type_checkbox,Venice / Групповая,7,5
city_landing,price_button_submit,Kazan / Показать предложения (52),9,7
city_landing,filters-categories_click,Kazan / Свияжск на теплоходе,18,18
City Page,Page Visit,protvino,39,31
city_landing,price_button_submit,Yalta / Показать предложения (9),28,25
city_landing,filters-categories_click,Pyatigorsk / ПЯТИГОРСК ДОСТОПРИМЕЧАТЕЛЬНОСТИ ЭКСКУРСИИ ЦЕНЫ,2,2
city_landing,search-tools-button_open,Tbilisi / Сортировка Сначала самые популярные,1,1
city_landing,search-tools-button_open,Anapa / Категории,352,314
city_landing,price_button_close,Suzdal,70,53
city_landing,price_button_submit,Volgograd / Показать предложения (15),16,15
city_landing,price_button_submit,Irkutsk / Показать предложения (71),2,1
city_landing,price_button_submit,Evpatoria / Ничего не найдено :(,11,7
city_landing,search-tools-button_open,Evpatoria / Пешеходные,1,1
city_landing,price_button_submit,Moscow / Показать предложения (366),1,1
city_landing,price_button_submit,Istanbul / Показать предложения (117),3,2
city_landing,search-tools-button_open,Siena / Сортировка,2,2
city_landing,search-tools-button_open,Yerevan / Храм Гарни и монастырь Гегард,4,3
city_landing,filters-categories_click,Nalchik / Уллу-Тау,6,5
city_landing,price_button_submit,Moscow / Показать предложения (250),4,2
city_landing,price_button_submit,Sevastopol / Показать предложения (26),6,6
city_landing,search-tools-button_open,Suzdal / ЭКСКУРСИЯ ПО СУЗДАЛЮ ЗАКАЗАТЬ,2,2
city_landing,search-tools-button_open,Novorossiysk / Категории Все,4,4
city_landing,search-tools-button_open,Kerch / Фильтры Выбрано: 0,3,3
city_landing,price_button_close,Surgut,1,1
city_landing,price_button_submit,Nha Trang / Показать предложения (18),2,2
